CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CTPR,OCCP_GRP_1,TOTALPREM,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,CUST_INCM,RCBASE_HSHD_INCM,JPBASE_HSHD_INCM
269,2,,1,7,4848,40.0,N,전북,자영업,44537339.0,Y,자영업,1.0,3.0,205390.0,0.0,2475,3259.0
270,1,N,1,7,35921,11.0,N,울산,기타,5686560.0,Y,주부,1.0,2.0,81800.0,0.0,3712,5955.0
272,1,N,2,7,8778,11.0,N,경남,기타,13510189.0,Y,1차산업,0.0,0.0,70100.0,0.0,3290,3245.0
273,1,N,1,7,8925,40.0,N,경기,n,4999000.0,N,n,0.0,0.0,100000.0,0.0,2754,0.0
275,1,N,2,6,15138,30.0,N,서울,주부,332100.0,N,n,0.0,0.0,55350.0,0.0,2518,2505.0
276,1,N,2,6,16984,20.0,N,대전,주부,3561100.0,Y,서비스,0.0,0.0,29800.0,0.0,3692,6053.0
277,1,N,2,6,9967,30.0,N,대구,주부,40103012.0,N,n,0.0,0.0,400000.0,0.0,4591,4464.0
278,1,N,2,6,0,20.0,N,전남,기타,23411496.0,Y,n,1.0,3.0,166667.0,3190.0967741935483,0,0.0
279,1,N,2,6,55555,20.0,N,서울,기타,214730239.0,Y,자영업,0.0,0.0,462709.0,3190.0967741935483,7242,7018.0
280,1,N,1,6,6821,99.0,N,대전,서비스,7872480.0,Y,주부,0.0,0.0,67200.0,3881.65,0,0.0
281,1,N,2,6,16900,13.0,N,경기,n,14203794.0,N,n,0.0,0.0,241150.0,4380.4,5596,0.0
282,1,Y,2,6,21388,20.0,N,경남,주부,1192000.0,N,n,0.0,0.0,193500.0,0.0,3825,4184.0
283,1,N,2,6,25138,20.0,N,서울,주부,13812102.0,N,n,0.0,0.0,41370.0,0.0,3519,3451.0
284,1,N,1,6,4861,30.0,N,인천,제조업,16822292.0,Y,주부,0.0,0.0,189094.0,4322.930232558139,1881,3402.0
286,1,N,2,6,28134,11.0,N,부산,주부,4899183.0,N,n,0.0,0.0,44850.0,0.0,3186,2989.0
288,1,N,2,6,18333,20.0,N,강원,주부,22688412.0,Y,기타,0.0,0.0,200740.0,0.0,5168,5168.0
291,1,N,2,6,6167,99.0,N,충남,기타,90592742.0,Y,n,1.0,3.0,535974.0,3190.0967741935483,0,0.0
292,1,N,1,6,0,20.0,N,경남,자영업,20222545.0,N,n,0.0,0.0,120460.0,4813.8378378378375,0,0.0
293,1,N,2,6,15555,20.0,N,경기,주부,15362300.0,N,n,0.0,0.0,45775.0,0.0,4810,4654.0
294,1,N,1,6,14444,30.0,N,부산,제조업,37887208.0,Y,서비스,0.0,0.0,1175510.0,4322.930232558139,5224,4897.0
295,1,N,1,6,17083,20.0,N,인천,기타,12404975.0,Y,사무직,0.0,0.0,38915.0,3190.0967741935483,5038,4893.0
296,1,Y,2,6,4007,12.0,N,경남,주부,0.0,Y,기타,0.0,0.0,170223.0,0.0,0,2708.0
297,2,,2,6,14444,20.0,N,광주,주부,17482932.0,Y,사무직,0.0,0.0,70200.0,0.0,0,0.0
298,1,N,1,6,2398,11.0,N,경남,1차산업,22813552.0,Y,1차산업,0.0,0.0,187630.0,4147.0,2773,0.0
300,1,N,1,6,32222,20.0,N,경기,서비스,596200.0,N,n,0.0,0.0,54200.0,3881.65,7076,7273.0
302,1,N,1,6,0,20.0,N,전북,사무직,80024624.0,Y,자영업,0.0,0.0,1749500.0,5403.133333333333,0,3875.0
303,1,N,1,6,6671,13.0,N,대전,자영업,7520800.0,Y,자영업,1.0,3.0,222788.0,4813.8378378378375,0,4037.0
304,1,N,2,6,2186,13.0,N,경남,자영업,38094810.0,N,n,0.0,0.0,349750.0,4813.8378378378375,2872,2844.0
305,1,N,2,6,13410,13.0,N,서울,서비스,16520515.0,N,n,0.0,0.0,383400.0,3881.65,2192,1898.0
306,1,N,2,6,81527,20.0,N,서울,사무직,6130904.0,Y,사무직,0.0,0.0,133600.0,5403.133333333333,10960,10918.0
307,2,,1,6,15751,11.0,N,울산,제조업,9688350.0,Y,주부,0.0,0.0,116900.0,4322.930232558139,4631,6144.0
308,1,N,2,6,9583,30.0,N,경북,주부,36768336.0,N,n,0.0,0.0,244452.0,0.0,3936,3878.0
310,1,N,2,6,6929,40.0,N,경남,주부,18523243.0,Y,사무직,0.0,0.0,53050.0,0.0,3243,3199.0
311,1,N,1,6,21936,40.0,N,울산,전문직,18802408.0,Y,주부,1.0,3.0,143800.0,4898.708333333333,5706,11633.0
312,1,N,2,6,20000,20.0,N,경기,주부,12026017.0,N,n,0.0,0.0,109908.0,0.0,4808,4745.0
313,1,N,1,6,0,11.0,N,전남,1차산업,161959071.0,Y,1차산업,1.0,3.0,2206343.0,4147.0,0,3785.0
314,1,N,1,6,3669,11.0,N,전북,기타,6288270.0,N,n,0.0,0.0,51920.0,3190.0967741935483,3052,3163.0
317,1,N,2,6,15000,20.0,N,대전,주부,9122370.0,Y,제조업,0.0,0.0,51000.0,0.0,5004,4864.0
319,1,N,2,6,4027,20.0,N,부산,주부,7722600.0,N,n,0.0,0.0,52200.0,0.0,2296,2289.0
320,1,Y,2,6,16805,20.0,N,광주,자영업,56770914.0,Y,사무직,0.0,0.0,1618270.0,4813.8378378378375,7355,6814.0
321,2,,2,6,12605,20.0,N,광주,주부,20130960.0,N,n,0.0,0.0,125040.0,0.0,4491,0.0
322,1,N,2,6,1958,11.0,N,충남,주부,3906370.0,N,n,0.0,0.0,70599.0,0.0,2965,2959.0
324,1,N,1,6,3174,40.0,N,전남,1차산업,62864762.0,Y,주부,1.0,3.0,458086.0,4147.0,2912,4202.0
325,1,N,2,6,9166,20.0,N,경북,주부,6932202.0,Y,제조업,0.0,0.0,58200.0,0.0,3600,3824.0
326,1,Y,2,6,10694,20.0,N,경남,주부,22224320.0,Y,서비스,0.0,0.0,1114700.0,0.0,3841,3707.0
327,1,N,2,6,41805,20.0,N,경기,주부,37750544.0,Y,사무직,0.0,0.0,1072600.0,0.0,10145,10145.0
328,1,N,2,6,16388,20.0,N,부산,주부,37819033.0,N,n,0.0,0.0,280394.0,0.0,4120,4047.0
329,1,N,2,6,20138,20.0,N,충북,기타,18909900.0,Y,사무직,0.0,0.0,442960.0,3190.0967741935483,6903,6485.0
330,1,N,2,6,12403,11.0,N,부산,자영업,4994899.0,Y,기타,0.0,0.0,41900.0,4813.8378378378375,4382,4248.0
331,1,N,2,6,15416,30.0,N,서울,주부,18395096.0,Y,서비스,0.0,0.0,95600.0,0.0,3086,4187.0
332,1,N,2,6,4608,13.0,N,경기,주부,32647092.0,N,n,0.0,0.0,862017.0,0.0,0,0.0
333,1,N,2,6,12200,40.0,N,울산,서비스,36632665.0,N,n,0.0,0.0,1717120.0,3881.65,4532,4484.0
334,1,N,2,6,12361,30.0,N,서울,주부,28312434.0,Y,기타,0.0,0.0,191840.0,0.0,2596,2757.0
335,1,N,2,6,10833,20.0,N,광주,주부,9899928.0,N,n,0.0,0.0,626435.0,0.0,3818,3899.0
336,1,N,1,6,10157,11.0,N,경남,서비스,14064605.0,N,n,0.0,0.0,118140.0,3881.65,3917,3848.0
337,1,N,1,6,5643,13.0,N,경기,주부,0.0,Y,주부,2.0,2.0,29.0,0.0,3162,10749.0
338,1,Y,2,6,14444,20.0,N,인천,자영업,17197486.0,Y,제조업,0.0,0.0,292084.0,4813.8378378378375,4051,4154.0
339,1,N,2,6,11111,20.0,N,부산,주부,30533312.0,N,n,0.0,0.0,201612.0,0.0,3851,4048.0
341,1,Y,2,6,11775,40.0,N,인천,서비스,21132660.0,N,n,0.0,0.0,273000.0,3881.65,4541,4516.0
342,1,N,2,6,33472,20.0,N,서울,자영업,16144668.0,N,n,0.0,0.0,198340.0,4813.8378378378375,5414,5258.0
343,1,N,2,6,12638,20.0,N,전북,전문직,21744934.0,Y,사무직,0.0,0.0,430713.0,4898.708333333333,5307,5307.0
344,2,,2,6,26944,20.0,N,경북,서비스,8047800.0,Y,n,1.0,3.0,269190.0,3881.65,8645,8373.0
345,1,N,2,6,2186,13.0,N,경남,서비스,54903627.0,Y,제조업,0.0,0.0,445656.0,3881.65,3109,3080.0
346,1,N,1,6,0,20.0,N,강원,서비스,47204060.0,N,n,0.0,0.0,448203.0,3881.65,0,3806.0
347,1,N,1,6,19722,20.0,N,부산,제조업,5839104.0,Y,주부,0.0,0.0,48920.0,4322.930232558139,6666,6666.0
348,1,N,2,6,8236,12.0,N,서울,주부,41589419.0,N,n,0.0,0.0,251300.0,0.0,4313,4846.0
349,1,N,1,6,7361,20.0,N,대전,기타,17859320.0,Y,기타,0.0,0.0,232380.0,3190.0967741935483,3859,4050.0
350,1,Y,1,6,48724,11.0,N,경기,사무직,46359301.0,Y,주부,2.0,3.0,770400.0,5403.133333333333,6289,9781.0
351,1,N,2,6,0,20.0,N,강원,주부,16824247.0,Y,서비스,0.0,0.0,314800.0,0.0,0,0.0
352,1,N,1,6,25000,20.0,N,경기,서비스,11081279.0,N,n,0.0,0.0,93050.0,3881.65,6912,6837.0
353,2,,1,6,39166,30.0,N,서울,사무직,89841520.0,Y,주부,0.0,0.0,1420406.0,5403.133333333333,5623,7772.0
354,1,N,2,6,6277,40.0,N,경북,자영업,32327862.0,Y,자영업,0.0,0.0,471757.0,4813.8378378378375,3679,3886.0
356,1,N,2,6,27777,20.0,N,경남,주부,7539283.0,Y,제조업,1.0,3.0,88100.0,0.0,9903,9870.0
357,1,N,2,6,5871,11.0,N,경남,주부,16937850.0,Y,전문직,0.0,0.0,109000.0,0.0,3546,3505.0
358,1,N,2,6,7916,20.0,N,광주,자영업,44478900.0,Y,서비스,0.0,0.0,297600.0,4813.8378378378375,4050,6826.0
359,1,N,2,6,0,20.0,N,경기,n,11614500.0,N,n,0.0,0.0,133500.0,4380.4,0,0.0
360,1,Y,1,6,8316,99.0,N,인천,서비스,29297133.0,Y,주부,1.0,3.0,679873.0,3881.65,0,0.0
361,1,N,2,6,6748,99.0,N,광주,제조업,13446249.0,Y,제조업,0.0,0.0,110700.0,4322.930232558139,0,0.0
362,1,N,1,6,21111,20.0,N,서울,서비스,13065220.0,Y,주부,0.0,0.0,141460.0,3881.65,4083,6270.0
363,1,N,1,6,9773,12.0,N,충북,사무직,24490760.0,Y,기타,0.0,0.0,218440.0,5403.133333333333,4083,4087.0
365,1,N,2,6,5555,20.0,N,경북,주부,15819713.0,Y,제조업,0.0,0.0,173877.0,0.0,3363,3280.0
368,1,N,1,6,40737,20.0,N,서울,사무직,26793713.0,Y,서비스,1.0,3.0,158090.0,5403.133333333333,7736,8579.0
370,1,N,1,6,4444,20.0,N,경기,제조업,35605358.0,Y,n,3.0,3.0,282700.0,4322.930232558139,3242,3242.0
371,1,Y,2,6,5277,20.0,N,전북,주부,1672300.0,N,n,0.0,0.0,98000.0,0.0,3167,3188.0
372,1,N,1,6,0,20.0,N,경기,n,0.0,N,n,0.0,0.0,29.0,4380.4,0,0.0
373,1,N,2,6,25555,20.0,N,광주,기타,32147298.0,Y,1차산업,0.0,0.0,296158.0,3190.0967741935483,5504,5246.0
374,1,N,1,6,123333,20.0,N,경기,n,10922495.0,N,n,0.0,0.0,104500.0,4380.4,15767,0.0
375,1,N,1,6,17222,20.0,N,부산,자영업,4817400.0,Y,주부,1.0,2.0,38850.0,4813.8378378378375,0,7183.0
376,1,N,1,6,9506,13.0,N,서울,제조업,5580560.0,Y,자영업,2.0,3.0,98630.0,4322.930232558139,4361,0.0
378,1,N,2,6,7361,30.0,N,인천,주부,3553964.0,N,n,0.0,0.0,29820.0,0.0,3715,3700.0
379,1,Y,2,6,10555,30.0,N,인천,주부,49266091.0,N,n,0.0,0.0,398410.0,0.0,4272,4238.0
382,1,N,2,6,2286,11.0,N,경북,서비스,3953038.0,N,n,0.0,0.0,120191.0,3881.65,3230,3220.0
384,1,N,1,6,25555,20.0,N,전남,제조업,60078667.0,Y,전문직,2.0,3.0,374562.0,4322.930232558139,8986,0.0
385,1,Y,2,6,0,20.0,N,강원,주부,48717511.0,N,n,0.0,0.0,349849.0,0.0,0,0.0
386,1,N,2,6,55000,20.0,N,경기,주부,47205121.0,Y,사무직,1.0,3.0,497028.0,0.0,11079,11028.0
388,1,N,2,6,10075,40.0,N,경기,서비스,13664644.0,Y,서비스,0.0,0.0,114800.0,3881.65,0,0.0
389,1,N,1,6,26111,20.0,N,경기,제조업,3185344.0,N,n,0.0,0.0,26750.0,4322.930232558139,6942,6810.0
390,1,N,2,6,20555,20.0,N,경기,주부,19043435.0,Y,자영업,1.0,3.0,206900.0,0.0,5801,5801.0
391,1,N,1,6,0,20.0,N,경북,서비스,51900.0,Y,서비스,1.0,3.0,51900.0,3881.65,0,0.0
392,1,N,2,6,8333,20.0,N,광주,서비스,12615972.0,Y,제조업,0.0,0.0,64400.0,3881.65,4068,3936.0
393,1,N,1,6,18611,20.0,N,충북,사무직,199210000.0,Y,주부,0.0,0.0,1660083.0,5403.133333333333,6895,6722.0
394,1,N,1,6,30254,40.0,N,서울,자영업,16434075.0,Y,주부,2.0,3.0,330000.0,4813.8378378378375,6042,6029.0
397,2,,2,6,6087,12.0,N,경기,주부,6399000.0,Y,기타,0.0,0.0,81000.0,0.0,0,1589.0
398,1,N,2,6,0,20.0,N,대구,주부,217918945.0,Y,전문직,2.0,2.0,3648627.0,0.0,0,0.0
400,1,N,2,6,28888,20.0,N,경기,서비스,50420528.0,N,n,0.0,0.0,283250.0,3881.65,8091,7815.0
401,2,,1,6,10555,20.0,N,전남,사무직,11688120.0,Y,사무직,0.0,0.0,48000.0,5403.133333333333,5491,0.0
402,1,N,1,6,18190,11.0,N,전북,사무직,11165698.0,Y,전문직,3.0,2.0,77900.0,5403.133333333333,5409,0.0
403,1,N,1,6,6409,40.0,N,전북,자영업,31735018.0,Y,주부,1.0,3.0,144600.0,4813.8378378378375,4634,4619.0
404,1,N,2,6,9642,12.0,N,경기,주부,25552178.0,Y,사무직,0.0,0.0,99750.0,0.0,0,5370.0
405,1,N,1,6,89166,20.0,N,서울,자영업,127613798.0,Y,자영업,0.0,0.0,1871050.0,4813.8378378378375,12187,0.0
406,1,N,2,6,4052,99.0,N,경기,1차산업,11172356.0,N,n,0.0,0.0,276108.0,4147.0,0,0.0
407,1,N,1,6,15555,20.0,N,강원,자영업,9698250.0,Y,자영업,1.0,3.0,115000.0,4813.8378378378375,6612,0.0
408,1,N,2,6,14993,30.0,N,경기,주부,42033348.0,Y,서비스,0.0,0.0,378000.0,0.0,5277,5474.0
410,2,,2,6,0,20.0,N,경기,주부,40811176.0,Y,제조업,2.0,2.0,10930557.0,0.0,0,4389.0
411,1,Y,2,6,7729,11.0,N,부산,주부,20024568.0,Y,사무직,0.0,0.0,165185.0,0.0,5125,0.0
412,1,N,2,6,17222,20.0,N,울산,주부,18435811.0,Y,n,1.0,3.0,239479.0,0.0,5737,5453.0
413,1,N,1,6,0,20.0,N,서울,자영업,47083032.0,N,n,0.0,0.0,552748.0,4813.8378378378375,0,0.0
414,1,N,2,6,1286,11.0,N,전남,서비스,33685185.0,N,n,0.0,0.0,295410.0,3881.65,3919,3952.0
415,1,N,2,6,20000,20.0,N,울산,주부,87597220.0,Y,사무직,0.0,0.0,340721.0,0.0,6120,5552.0
416,1,N,2,6,8194,30.0,N,경기,주부,15964411.0,Y,제조업,0.0,0.0,153460.0,0.0,3830,3830.0
417,2,,2,6,16805,20.0,N,대전,주부,29765490.0,Y,사무직,0.0,0.0,369658.0,0.0,6036,6264.0
419,1,N,1,6,15138,20.0,N,경기,사무직,49513128.0,Y,주부,1.0,3.0,882370.0,5403.133333333333,5261,6272.0
421,1,N,1,6,4704,11.0,N,경남,1차산업,10189074.0,Y,주부,0.0,0.0,85400.0,4147.0,3516,3511.0
422,1,Y,2,6,38611,20.0,N,서울,주부,93313771.0,Y,기타,1.0,3.0,761577.0,0.0,7035,6935.0
423,1,N,1,6,5636,40.0,N,전남,자영업,86794346.0,Y,자영업,1.0,3.0,744854.0,4813.8378378378375,4239,0.0
424,1,N,1,6,4849,12.0,N,경기,제조업,7258828.0,Y,주부,1.0,3.0,412730.0,4322.930232558139,4779,5439.0
426,1,Y,2,6,0,20.0,N,강원,주부,52564721.0,Y,n,1.0,3.0,736046.0,0.0,0,0.0
427,1,N,2,6,15555,30.0,N,경기,n,11730940.0,N,n,0.0,0.0,114840.0,4380.4,5548,0.0
428,1,N,2,6,14444,20.0,N,광주,주부,12450592.0,Y,n,0.0,0.0,55384.0,0.0,5724,5582.0
429,1,N,1,6,31111,20.0,N,서울,서비스,152573891.0,Y,주부,2.0,2.0,2041178.0,3881.65,8119,9244.0
430,1,N,2,6,3573,11.0,N,부산,주부,269758758.0,Y,자영업,1.0,1.0,1700300.0,0.0,4567,4554.0
431,1,N,2,6,14305,30.0,N,울산,서비스,37508038.0,Y,n,1.0,3.0,340897.0,3881.65,6378,6294.0
433,2,,2,6,17361,20.0,N,충남,주부,36443547.0,Y,기타,0.0,0.0,243030.0,0.0,7190,6870.0
434,1,N,2,6,8333,30.0,N,부산,제조업,56820941.0,N,n,0.0,0.0,140121.0,4322.930232558139,4299,6060.0
435,1,N,1,6,37083,20.0,N,충북,전문직,29990706.0,Y,주부,0.0,0.0,175591.0,4898.708333333333,10587,11055.0
436,2,,2,6,14027,20.0,N,광주,주부,76034255.0,Y,서비스,1.0,3.0,1384441.0,0.0,5695,5325.0
438,1,N,2,6,8750,20.0,N,인천,서비스,83500684.0,Y,서비스,0.0,0.0,1168154.0,3881.65,4519,4666.0
439,1,N,1,6,13194,30.0,N,경기,전문직,2862400.0,Y,주부,0.0,0.0,358850.0,4898.708333333333,5223,5411.0
441,1,N,2,6,64027,20.0,N,서울,사무직,42480980.0,N,n,0.0,0.0,357464.0,5403.133333333333,10307,10376.0
442,1,N,2,6,21944,20.0,N,울산,주부,57943608.0,N,n,0.0,0.0,583933.0,0.0,6636,6424.0
443,1,N,2,6,37222,20.0,N,서울,서비스,55336769.0,Y,자영업,1.0,3.0,333935.0,3881.65,8214,8153.0
444,1,N,2,6,20988,11.0,N,경남,주부,22848409.0,Y,제조업,2.0,2.0,173941.0,0.0,6759,0.0
445,1,Y,2,6,17916,20.0,N,부산,주부,13647085.0,Y,전문직,1.0,2.0,146539.0,0.0,0,0.0
446,1,N,2,6,18750,20.0,N,경기,n,270040.0,N,n,0.0,0.0,57700.0,4380.4,7002,0.0
447,1,N,2,6,15623,40.0,N,서울,주부,29571833.0,N,n,0.0,0.0,162050.0,0.0,5214,5118.0
448,1,Y,1,6,9869,30.0,N,서울,제조업,878944.0,Y,주부,0.0,0.0,98536.0,4322.930232558139,0,4216.0
450,1,N,2,6,55972,20.0,N,서울,주부,20358117.0,Y,자영업,1.0,3.0,169993.0,0.0,10549,10549.0
451,2,,2,6,5263,12.0,N,울산,주부,19295371.0,Y,사무직,1.0,3.0,132280.0,0.0,4879,4795.0
452,1,Y,2,6,20277,20.0,N,강원,주부,144010342.0,Y,자영업,2.0,2.0,674678.0,0.0,7799,0.0
453,2,,1,6,1137,11.0,N,전남,서비스,22883408.0,Y,서비스,1.0,3.0,145704.0,3881.65,3981,0.0
454,1,N,2,6,8452,11.0,N,전북,주부,24659830.0,Y,제조업,2.0,2.0,347600.0,0.0,4970,4958.0
455,1,Y,2,6,10694,20.0,N,서울,주부,14124332.0,Y,사무직,2.0,2.0,133004.0,0.0,3411,0.0
456,1,Y,2,6,2351,11.0,N,강원,주부,20388852.0,Y,1차산업,1.0,3.0,141350.0,0.0,4124,4117.0
457,1,N,2,6,2988,40.0,N,충북,서비스,128846487.0,Y,자영업,1.0,3.0,1204529.0,3881.65,3962,3962.0
458,1,N,1,6,12500,20.0,N,강원,1차산업,70750.0,Y,주부,2.0,2.0,29.0,4579.0,5487,4579.0
459,1,N,2,6,6944,20.0,N,전북,주부,26440705.0,N,n,0.0,0.0,554300.0,0.0,4078,4039.0
460,1,N,1,6,31666,20.0,N,경남,사무직,41563859.0,Y,자영업,3.0,2.0,490832.0,4962.0,9900,9269.0
461,1,N,2,6,14305,30.0,N,경기,주부,213925.0,Y,서비스,0.0,0.0,1009800.0,0.0,4335,5077.0
462,1,N,2,6,3041,13.0,N,대전,자영업,14139045.0,Y,서비스,2.0,2.0,302063.0,3741.0,4589,4549.0
464,1,N,1,6,12869,11.0,N,대구,자영업,6868738.0,Y,주부,0.0,0.0,32900.0,4728.0,5870,4728.0
465,1,N,1,6,26666,20.0,N,경남,자영업,6214741.0,Y,사무직,2.0,2.0,103700.0,5270.0,10457,11954.0
466,2,,2,6,3434,12.0,N,경기,주부,21280739.0,Y,제조업,1.0,3.0,147500.0,0.0,4746,4805.0
468,1,N,2,6,16135,13.0,N,서울,주부,4193774.0,Y,사무직,0.0,0.0,34670.0,0.0,6378,6481.0
469,1,Y,1,6,15138,30.0,N,서울,사무직,21339882.0,Y,주부,0.0,0.0,119320.0,4689.0,5715,4689.0
470,1,N,1,6,6834,40.0,N,경북,자영업,72027950.0,Y,서비스,1.0,3.0,2328457.0,9896.0,5263,13399.0
471,1,N,1,6,11662,99.0,Y,부산,사무직,18784806.0,Y,주부,3.0,3.0,480032.0,4603.0,0,4603.0
472,1,Y,2,6,18333,30.0,N,서울,기타,91721230.0,Y,제조업,2.0,2.0,863057.0,2862.0,5834,5906.0
473,1,Y,2,6,16944,20.0,N,부산,주부,53883088.0,N,n,0.0,0.0,776616.0,0.0,6079,6039.0
474,1,N,1,6,19094,99.0,N,서울,자영업,2444850.0,Y,자영업,2.0,2.0,117600.0,4794.0,0,9501.0
475,1,N,2,6,8285,99.0,N,경기,주부,59505561.0,Y,제조업,0.0,0.0,573688.0,0.0,0,4195.0
476,1,N,2,6,25555,20.0,N,경기,주부,1658687.0,Y,서비스,0.0,0.0,13900.0,0.0,8085,8546.0
478,1,N,1,6,5992,12.0,N,대구,서비스,5594516.0,N,n,0.0,0.0,50500.0,4087.0,5066,4087.0
479,1,Y,1,6,5144,11.0,N,경기,n,0.0,N,n,0.0,0.0,193950.0,4380.4,0,0.0
480,1,N,1,6,14267,12.0,N,서울,자영업,18919346.0,Y,자영업,1.0,3.0,186100.0,5002.0,6889,9031.0
481,1,N,1,6,10136,40.0,N,전남,서비스,92000.0,Y,주부,3.0,2.0,46000.0,4484.0,5969,4484.0
482,1,N,2,6,16302,11.0,N,충북,자영업,47073225.0,Y,사무직,1.0,3.0,768647.0,5111.0,5997,5939.0
483,1,N,2,6,18888,20.0,N,대구,기타,22646182.0,Y,제조업,1.0,3.0,135250.0,0.0,6633,9817.0
484,1,N,1,6,51250,20.0,N,경기,사무직,12761771.0,Y,주부,4.0,1.0,152422.0,7112.0,10853,7112.0
485,1,N,2,6,17361,20.0,N,부산,서비스,20211978.0,Y,사무직,2.0,2.0,142720.0,3762.0,7294,7231.0
486,1,N,2,6,6344,20.0,N,경남,주부,8764228.0,Y,제조업,1.0,2.0,223210.0,0.0,4490,3929.0
487,2,,2,6,5651,40.0,N,전남,자영업,8758006.0,Y,자영업,1.0,3.0,1000000.0,3890.0,5186,5186.0
488,2,,1,6,9080,12.0,N,경북,서비스,34196442.0,Y,자영업,0.0,0.0,168700.0,4270.0,5170,8225.0
489,1,N,2,6,20699,11.0,N,전북,주부,13967407.0,Y,사무직,0.0,0.0,145300.0,0.0,6809,6406.0
490,1,N,2,6,11573,12.0,N,서울,기타,51740320.0,Y,서비스,1.0,3.0,208180.0,3825.0,6226,7335.0
491,1,N,2,6,8827,40.0,N,대구,자영업,56902567.0,Y,서비스,2.0,3.0,614266.0,4493.0,5565,5457.0
492,1,N,2,6,24722,20.0,N,인천,주부,114381036.0,Y,서비스,1.0,2.0,1085866.0,0.0,8190,5100.0
494,1,N,2,5,5883,40.0,N,충남,서비스,35078067.0,Y,전문직,3.0,2.0,929428.0,4108.0,5128,8253.0
495,1,N,2,5,0,20.0,N,충남,서비스,78857399.0,Y,1차산업,0.0,0.0,840555.0,3128.0,0,4214.0
497,1,N,2,5,43472,20.0,N,서울,자영업,213673744.0,Y,자영업,3.0,3.0,1960686.0,6483.0,10016,9897.0
498,1,N,1,5,27496,11.0,N,충북,사무직,8405296.0,Y,서비스,0.0,0.0,46400.0,5169.0,7888,7764.0
499,1,N,1,5,16666,20.0,N,경남,사무직,31854426.0,Y,자영업,2.0,2.0,186714.0,4824.0,6429,10272.0
500,2,,1,5,38055,20.0,N,서울,자영업,25835345.0,Y,주부,1.0,3.0,321011.0,5535.0,9726,5535.0
502,1,N,2,5,27222,20.0,Y,부산,주부,6376264.0,Y,n,1.0,2.0,201700.0,0.0,9121,9325.0
503,1,N,1,5,10694,20.0,N,부산,사무직,22522348.0,Y,주부,3.0,2.0,262300.0,7520.0,5430,7520.0
504,1,N,1,5,46203,20.0,N,경기,사무직,16802158.0,Y,주부,2.0,2.0,128505.0,5361.0,10301,5361.0
505,1,N,1,5,53333,20.0,N,서울,사무직,3600000.0,Y,n,0.0,0.0,29.0,5365.0,10698,9163.0
506,1,N,1,5,10555,30.0,N,경기,n,11082410.0,N,n,0.0,0.0,54750.0,4627.3,0,0.0
507,1,N,1,5,32639,13.0,N,경기,자영업,55631164.0,Y,자영업,3.0,2.0,137700.0,6052.0,7237,11052.0
508,1,N,2,5,4226,13.0,N,울산,서비스,0.0,N,n,0.0,0.0,70700.0,3103.0,3832,3103.0
509,1,N,2,5,22638,20.0,N,충북,기타,34176721.0,Y,1차산업,0.0,0.0,281248.0,3978.0,0,9916.0
510,1,N,2,5,13942,30.0,N,서울,주부,55271300.0,Y,사무직,0.0,0.0,351372.0,0.0,3764,3696.0
511,1,N,2,5,12055,99.0,N,경기,주부,12236956.0,Y,서비스,1.0,2.0,55400.0,0.0,0,4020.0
514,1,N,2,5,30555,20.0,N,서울,주부,14262194.0,Y,전문직,2.0,2.0,191808.0,0.0,8826,8964.0
515,1,N,2,5,10968,13.0,N,경기,자영업,102364573.0,Y,n,1.0,2.0,674700.0,5168.0,5517,5168.0
516,1,Y,2,5,17440,99.0,N,서울,주부,0.0,Y,사무직,0.0,0.0,86600.0,0.0,0,0.0
517,1,N,1,5,30555,20.0,N,서울,자영업,268099107.0,Y,주부,1.0,2.0,4263039.0,5434.0,7330,5434.0
518,1,N,2,5,9861,20.0,N,경기,자영업,17206286.0,Y,자영업,0.0,0.0,157410.0,3809.0,5363,5343.0
521,1,N,2,5,20284,99.0,N,서울,주부,10414926.0,Y,사무직,2.0,3.0,86600.0,0.0,0,0.0
522,1,N,1,5,39305,20.0,N,서울,전문직,26810914.0,N,n,0.0,0.0,162891.0,5394.0,10465,5394.0
524,1,N,2,5,23684,12.0,N,경기,기타,15490718.0,Y,제조업,2.0,2.0,274850.0,2845.0,6486,7893.0
525,1,Y,1,5,7361,30.0,N,전북,자영업,1029394.0,Y,주부,3.0,2.0,230700.0,4853.0,0,4853.0
526,1,N,2,5,4209,13.0,N,경북,주부,35645322.0,Y,서비스,1.0,2.0,302435.0,0.0,4528,3960.0
527,1,N,2,5,5109,40.0,N,전북,자영업,233068206.0,Y,자영업,2.0,2.0,1080471.0,4891.0,4815,10751.0
528,1,Y,2,5,1638,12.0,N,부산,주부,8237361.0,N,n,0.0,0.0,63795.0,0.0,4553,4504.0
529,1,N,2,5,6666,30.0,N,경기,자영업,22296054.0,Y,n,2.0,1.0,205881.0,4448.0,4532,4448.0
530,1,N,2,5,7787,40.0,N,전북,자영업,53792972.0,Y,자영업,2.0,2.0,304850.0,4171.0,5684,4963.0
531,1,Y,2,5,7638,30.0,N,울산,주부,110373302.0,Y,기타,0.0,0.0,1895210.0,0.0,4788,4944.0
